slot_id,date,time_window,fdh_id,available
SLOT-FDH-060-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-060,True
SLOT-FDH-060-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-060,True
SLOT-FDH-060-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-060,True
SLOT-FDH-060-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-060,False
SLOT-FDH-060-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-060,True
SLOT-FDH-060-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-060,True
SLOT-FDH-060-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-060,True
SLOT-FDH-060-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-060,False
SLOT-FDH-060-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-060,True
SLOT-FDH-060-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-060,True
SLOT-FDH-060-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-060,True
SLOT-FDH-060-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-060,True
SLOT-FDH-060-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-060,True
SLOT-FDH-060-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-060,True
SLOT-FDH-060-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-060,True
SLOT-FDH-060-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-060,True
SLOT-FDH-061-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-061,True
SLOT-FDH-061-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-061,True
SLOT-FDH-061-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-061,True
SLOT-FDH-061-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-061,True
SLOT-FDH-061-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-061,True
SLOT-FDH-061-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-061,True
SLOT-FDH-061-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-061,True
SLOT-FDH-061-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-061,False
SLOT-FDH-061-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-061,True
SLOT-FDH-061-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-061,True
SLOT-FDH-061-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-061,True
SLOT-FDH-061-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-061,True
SLOT-FDH-061-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-061,True
SLOT-FDH-061-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-061,True
SLOT-FDH-061-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-061,False
SLOT-FDH-061-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-061,True
SLOT-FDH-061-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-061,True
SLOT-FDH-061-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-061,True
SLOT-FDH-061-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-061,True
SLOT-FDH-061-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-061,True
SLOT-FDH-061-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-061,False
SLOT-FDH-061-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-061,True
SLOT-FDH-061-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-061,True
SLOT-FDH-061-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-061,False
SLOT-FDH-061-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-061,True
SLOT-FDH-061-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-061,True
SLOT-FDH-061-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-061,True
SLOT-FDH-061-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-061,True
SLOT-FDH-061-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-061,True
SLOT-FDH-061-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-061,True
SLOT-FDH-061-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-061,True
SLOT-FDH-061-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-061,True
SLOT-FDH-061-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-061,True
SLOT-FDH-061-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-061,True
SLOT-FDH-061-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-061,True
SLOT-FDH-061-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-061,True
SLOT-FDH-061-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-061,True
SLOT-FDH-061-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-061,True
SLOT-FDH-061-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-061,True
SLOT-FDH-061-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-061,False
SLOT-FDH-061-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-061,True
SLOT-FDH-061-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-061,True
SLOT-FDH-062-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-062,True
SLOT-FDH-062-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-062,True
SLOT-FDH-062-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-062,True
SLOT-FDH-062-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-062,True
SLOT-FDH-062-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-062,True
SLOT-FDH-062-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-062,True
SLOT-FDH-062-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-062,True
SLOT-FDH-062-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-062,True
SLOT-FDH-062-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-062,True
SLOT-FDH-062-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-062,True
SLOT-FDH-062-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-062,True
SLOT-FDH-062-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-062,True
SLOT-FDH-062-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-062,True
SLOT-FDH-062-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-062,True
SLOT-FDH-062-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-062,True
SLOT-FDH-062-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-062,True
SLOT-FDH-062-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-062,True
SLOT-FDH-062-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-062,True
SLOT-FDH-062-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-062,True
SLOT-FDH-062-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-062,True
SLOT-FDH-062-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-062,True
SLOT-FDH-062-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-062,True
SLOT-FDH-062-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-062,True
SLOT-FDH-062-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-062,True
SLOT-FDH-062-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-062,False
SLOT-FDH-062-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-062,False
SLOT-FDH-062-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-062,True
SLOT-FDH-062-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-062,True
SLOT-FDH-062-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-062,True
SLOT-FDH-062-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-062,True
SLOT-FDH-062-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-062,False
SLOT-FDH-062-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-062,True
SLOT-FDH-062-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-062,False
SLOT-FDH-062-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-062,True
SLOT-FDH-062-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-062,True
SLOT-FDH-062-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-062,False
SLOT-FDH-062-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-062,True
SLOT-FDH-062-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-062,True
SLOT-FDH-062-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-062,True
SLOT-FDH-062-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-062,True
SLOT-FDH-062-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-062,True
SLOT-FDH-062-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-062,True
SLOT-FDH-063-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-063,True
SLOT-FDH-063-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-063,True
SLOT-FDH-063-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-063,True
SLOT-FDH-063-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-063,True
SLOT-FDH-063-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-063,True
SLOT-FDH-063-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-063,True
SLOT-FDH-063-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-063,True
SLOT-FDH-063-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-063,False
SLOT-FDH-063-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-063,True
SLOT-FDH-063-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-063,True
SLOT-FDH-063-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-063,False
SLOT-FDH-063-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-063,True
SLOT-FDH-063-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-063,True
SLOT-FDH-063-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-063,True
SLOT-FDH-063-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-063,True
SLOT-FDH-063-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-063,True
SLOT-FDH-063-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-063,False
SLOT-FDH-063-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-063,True
SLOT-FDH-063-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-063,True
SLOT-FDH-063-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-063,True
SLOT-FDH-063-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-063,True
SLOT-FDH-063-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-063,True
SLOT-FDH-063-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-063,True
SLOT-FDH-063-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-063,True
SLOT-FDH-063-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-063,True
SLOT-FDH-063-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-063,False
SLOT-FDH-063-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-063,False
SLOT-FDH-063-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-063,True
SLOT-FDH-063-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-063,True
SLOT-FDH-063-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-063,True
SLOT-FDH-063-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-063,True
SLOT-FDH-063-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-063,True
SLOT-FDH-063-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-063,True
SLOT-FDH-063-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-063,True
SLOT-FDH-063-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-063,True
SLOT-FDH-063-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-063,True
SLOT-FDH-063-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-063,True
SLOT-FDH-063-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-063,True
SLOT-FDH-063-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-063,True
SLOT-FDH-063-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-063,False
SLOT-FDH-063-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-063,True
SLOT-FDH-063-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-063,True
SLOT-FDH-064-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-064,True
SLOT-FDH-064-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-064,True
SLOT-FDH-064-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-064,False
SLOT-FDH-064-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-064,True
SLOT-FDH-064-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-064,True
SLOT-FDH-064-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-064,True
SLOT-FDH-064-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-064,True
SLOT-FDH-064-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-064,False
SLOT-FDH-064-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-064,True
SLOT-FDH-064-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-064,True
SLOT-FDH-064-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-064,True
SLOT-FDH-064-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-064,True
SLOT-FDH-064-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-064,True
SLOT-FDH-064-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-064,True
SLOT-FDH-064-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-064,True
SLOT-FDH-064-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-064,True
SLOT-FDH-064-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-064,True
SLOT-FDH-064-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-064,True
SLOT-FDH-064-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-064,True
SLOT-FDH-064-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-064,True
SLOT-FDH-064-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-064,True
SLOT-FDH-064-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-064,True
SLOT-FDH-064-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-064,True
SLOT-FDH-064-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-064,False
SLOT-FDH-064-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-064,True
SLOT-FDH-064-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-064,False
SLOT-FDH-064-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-064,True
SLOT-FDH-064-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-064,False
SLOT-FDH-064-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-064,True
SLOT-FDH-064-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-064,True
SLOT-FDH-064-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-064,True
SLOT-FDH-064-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-064,True
SLOT-FDH-064-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-064,True
SLOT-FDH-064-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-064,True
SLOT-FDH-064-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-064,True
SLOT-FDH-064-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-064,True
SLOT-FDH-064-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-064,True
SLOT-FDH-064-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-064,False
SLOT-FDH-064-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-064,False
SLOT-FDH-064-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-064,True
SLOT-FDH-064-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-064,True
SLOT-FDH-064-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-064,True
SLOT-FDH-065-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-065,False
SLOT-FDH-065-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-065,True
SLOT-FDH-065-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-065,True
SLOT-FDH-065-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-065,True
SLOT-FDH-065-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-065,True
SLOT-FDH-065-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-065,True
SLOT-FDH-065-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-065,True
SLOT-FDH-065-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-065,False
SLOT-FDH-065-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-065,True
SLOT-FDH-065-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-065,True
SLOT-FDH-065-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-065,True
SLOT-FDH-065-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-065,True
SLOT-FDH-065-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-065,True
SLOT-FDH-065-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-065,True
SLOT-FDH-065-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-065,True
SLOT-FDH-065-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-065,True
SLOT-FDH-065-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-065,True
SLOT-FDH-065-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-065,False
SLOT-FDH-065-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-065,True
SLOT-FDH-065-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-065,True
SLOT-FDH-065-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-065,True
SLOT-FDH-065-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-065,True
SLOT-FDH-065-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-065,True
SLOT-FDH-065-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-065,True
SLOT-FDH-065-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-065,True
SLOT-FDH-065-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-065,True
SLOT-FDH-065-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-065,True
SLOT-FDH-065-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-065,False
SLOT-FDH-065-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-065,True
SLOT-FDH-065-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-065,False
SLOT-FDH-065-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-065,False
SLOT-FDH-065-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-065,False
SLOT-FDH-065-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-065,True
SLOT-FDH-065-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-065,False
SLOT-FDH-065-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-065,True
SLOT-FDH-065-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-065,False
SLOT-FDH-065-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-065,True
SLOT-FDH-065-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-065,True
SLOT-FDH-065-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-065,True
SLOT-FDH-065-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-065,True
SLOT-FDH-065-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-065,True
SLOT-FDH-065-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-065,True
SLOT-FDH-066-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-066,True
SLOT-FDH-066-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-066,True
SLOT-FDH-066-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-066,True
SLOT-FDH-066-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-066,True
SLOT-FDH-066-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-066,False
SLOT-FDH-066-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-066,True
SLOT-FDH-066-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-066,True
SLOT-FDH-066-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-066,True
SLOT-FDH-066-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-066,True
SLOT-FDH-066-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-066,True
SLOT-FDH-066-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-066,True
SLOT-FDH-066-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-066,True
SLOT-FDH-066-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-066,False
SLOT-FDH-066-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-066,True
SLOT-FDH-066-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-066,False
SLOT-FDH-066-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-066,True
SLOT-FDH-066-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-066,False
SLOT-FDH-066-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-066,True
SLOT-FDH-066-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-066,True
SLOT-FDH-066-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-066,True
SLOT-FDH-066-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-066,True
SLOT-FDH-066-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-066,False
SLOT-FDH-066-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-066,True
SLOT-FDH-066-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-066,True
SLOT-FDH-066-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-066,True
SLOT-FDH-066-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-066,True
SLOT-FDH-066-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-066,False
SLOT-FDH-066-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-066,True
SLOT-FDH-066-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-066,False
SLOT-FDH-066-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-066,True
SLOT-FDH-066-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-066,True
SLOT-FDH-066-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-066,True
SLOT-FDH-066-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-066,True
SLOT-FDH-066-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-066,True
SLOT-FDH-066-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-066,True
SLOT-FDH-066-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-066,True
SLOT-FDH-066-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-066,True
SLOT-FDH-066-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-066,True
SLOT-FDH-066-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-066,True
SLOT-FDH-066-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-066,True
SLOT-FDH-066-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-066,True
SLOT-FDH-066-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-066,True
SLOT-FDH-067-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-067,True
SLOT-FDH-067-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-067,True
SLOT-FDH-067-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-067,True
SLOT-FDH-067-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-067,False
SLOT-FDH-067-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-067,True
SLOT-FDH-067-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-067,True
SLOT-FDH-067-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-067,True
SLOT-FDH-067-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-067,True
SLOT-FDH-067-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-067,True
SLOT-FDH-067-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-067,True
SLOT-FDH-067-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-067,True
SLOT-FDH-067-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-067,True
SLOT-FDH-067-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-067,True
SLOT-FDH-067-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-067,True
SLOT-FDH-067-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-067,True
SLOT-FDH-067-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-067,True
SLOT-FDH-067-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-067,True
SLOT-FDH-067-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-067,False
SLOT-FDH-067-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-067,True
SLOT-FDH-067-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-067,True
SLOT-FDH-067-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-067,True
SLOT-FDH-067-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-067,True
SLOT-FDH-067-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-067,False
SLOT-FDH-067-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-067,True
SLOT-FDH-067-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-067,True
SLOT-FDH-067-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-067,False
SLOT-FDH-067-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-067,True
SLOT-FDH-067-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-067,True
SLOT-FDH-067-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-067,True
SLOT-FDH-067-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-067,False
SLOT-FDH-067-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-067,True
SLOT-FDH-067-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-067,True
SLOT-FDH-067-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-067,True
SLOT-FDH-067-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-067,True
SLOT-FDH-067-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-067,True
SLOT-FDH-067-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-067,True
SLOT-FDH-067-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-067,False
SLOT-FDH-067-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-067,True
SLOT-FDH-067-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-067,True
SLOT-FDH-067-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-067,True
SLOT-FDH-067-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-067,True
SLOT-FDH-067-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-067,True
SLOT-FDH-068-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-068,True
SLOT-FDH-068-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-068,True
SLOT-FDH-068-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-068,True
SLOT-FDH-068-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-068,True
SLOT-FDH-068-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-068,True
SLOT-FDH-068-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-068,True
SLOT-FDH-068-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-068,True
